index,url,price,make,model,variant,reg,previous-owners,mpg,colour,interior-colour,exterior-colour,doors,fuel-type,bodystyle,mileage,engine-size,transmission
13,https://www.namauto.com/cars/9861669-nissan-qashqai-1.6-visia/,"N$ 169,900 ",Nissan,Qashqai,1.6 VISIA,QASHVIS169,1,N/A,Grey,Black and Grey,grey,5,Petrol,SUV,"91,000 km",1.6 l,Manual
14,https://www.namauto.com/cars/10065572-ford-eco-sport-1.5-tdci-ambiente/,"N$ 169,900 ",Ford,EcoSport,1.5TDCI AMBIENTE,10UCA68260,1,N/A,Silver,N/A,silver,5,Diesel,cross-over,"79,800 km",1.5 l,Manual
15,https://www.namauto.com/cars/10067714-ford-focus-2.0-gtdi-st1-5-dr/,"N$ 169,900 ",Ford,Focus,2.0 GTDi ST1 (5DR),USED,1,N/A,White,N/A,white,5,Petrol,Hatchback,"115,000 km",2 l,Manual
16,https://www.namauto.com/cars/10169418-volkswagen-polo-vivo-1.4-trendline-5-dr/,"N$ 169,900 ",Volkswagen,POLO VIVO,1.4 TRENDLINE 5Dr,PREOWNED,1,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,"45,000 km",1.4 l,Manual
17,https://www.namauto.com/cars/10170796-volkswagen-polo-1.6-comfortline/,"N$ 169,900 ",Volkswagen,Polo,1.6 COMFORTLINE,USED,1,N/A,White,Black,White,4,Petrol,Sedan,"105,000 km",1.6 l,Manual
18,https://www.namauto.com/cars/10430225-toyota-auris-1.3-x/,"N$ 169,900 ",Toyota,Auris,1.3 X,10UCA00051,1,N/A,Red,N/A,red,5,Petrol,Hatchback,"71,800 km",1.3 l,Manual
19,https://www.namauto.com/cars/10430304-ford-focus-1.0-ecoboost-ambiente-5-dr/,"N$ 169,900 ",Ford,Focus,1.0 ECOBOOST AMBIENTE 5Dr,10UCA61432,1,N/A,Gold,N/A,gold,5,Petrol,Hatchback,"57,000 km",1 l,Automatic
20,https://www.namauto.com/cars/10440750-kia-rio-1.4-tec-5-dr/,"N$ 169,900 ",Kia,Rio,1.4 TEC 5DR,USED,1,N/A,White,Black,White,5,Petrol,Hatchback,"34,500 km",1.4 l,Manual
21,https://www.namauto.com/cars/10222563-datsun-go-1.2-lux/,"N$ 170,000 ",Datsun,GO,1.2 LUX,NEWDATSUN,N/A,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,20 km,1.2 l,Manual
22,https://www.namauto.com/cars/9824841-nissan-x-trail-2.0-d-ci-xe-4x2/,"N$ 174,900 ",Nissan,X TRAIL,2.0 dCi XE 4x2,USED,1,N/A,Silver,Black,Silver,5,Diesel,SUV,105 km,2 l,Manual
0,https://www.namauto.com/cars/7034441-nissan-np200-1.5-dci-safety-pack/,"N$ 231,378 ",Nissan,NP200,1.5 DCi SAFETY PACK,NEW,N/A,8.0 KPL,White,Black,White,2,Diesel,Bakkie Single Cab,N/A,1.6 l,Manual
1,https://www.namauto.com/cars/7010133-nissan-almera-1.5-acenta-at/,"N$ 233,072 ",Nissan,Almera,1.5 Acenta AT,NEW,N/A,16.0 KPL,Silver,Black,Silver,4,Petrol,Sedan,1 km,1.5 l,Automatic
2,https://www.namauto.com/cars/7001355-toyota-avanza-1.3-s/,"N$ 234,100 ",Toyota,AVANZA,1.3 S,NEW,N/A,15.0 KPL,White,Black,Tusk White,5,Petrol,Panel Van,10 km,1.3 l,Manual
3,https://www.namauto.com/cars/9792057-nissan-x-trail-2.0-xe-r61/,"N$ 235,000 ",Nissan,X TRAIL,2.0 XE (R61),66,1,N/A,Black,black,white,5,Petrol,SUV,"61,200 km",2 l,Manual
4,https://www.namauto.com/cars/10318407-hyundai-ix35-ix35-2.0-executive/,"N$ 235,000 ",Hyundai,ix35,ix35 2.0 Executive,SFY195H,N/A,N/A,Red,N/A,RED,5,Petrol,SUV,"26,000 km",2 l,Manual
5,https://www.namauto.com/cars/10391971-volkswagen-polo-vivo-1.6-comfortline-tip-5-dr/,"N$ 237,000 ",Volkswagen,POLO VIVO,1.6 COMFORTLINE TIP (5DR),NEW,N/A,N/A,Blue,N/A,N/A,5,Petrol,Hatchback,15 km,1.6 l,Automatic
6,https://www.namauto.com/cars/10401291-volkswagen-polo-gp-1.6-trendline/,"N$ 239,000 ",Volkswagen,Polo,GP 1.6 TRENDLINE,NEW,N/A,N/A,Silver,N/A,N/A,4,Petrol,Sedan,15 km,1.6 l,Manual
7,https://www.namauto.com/cars/10401292-volkswagen-polo-gp-1.4-comfortline/,"N$ 239,000 ",Volkswagen,Polo,GP 1.4 COMFORTLINE,NEW,N/A,N/A,Bronze,N/A,N/A,4,Petrol,Sedan,15 km,1.4 l,Manual
8,https://www.namauto.com/cars/10394973-volkswagen-polo-vivo-1.6-maxx-5-dr/,"N$ 239,700 ",Volkswagen,POLO VIVO,1.6 MAXX (5DR),NEW,N/A,N/A,White,N/A,N/A,5,Petrol,Hatchback,15 km,1.6 l,Manual
9,https://www.namauto.com/cars/7670707-toyota-avanza-1.3-s-f-c-p-v/,"N$ 239,800 ",Toyota,AVANZA,1.3 S F/C P/V,NEW,N/A,15.0 KPL,White,Black & Grey,White,5,Petrol,Panel Van,10 km,1.3 l,Manual
10,https://www.namauto.com/cars/10360979-volkswagen-jetta-vi-1.2-tsi-trendline-77-kw/,"N$ 239,900 ",Volkswagen,Jetta,VI 1.2 TSi TRENDLINE 77Kw,13,1,N/A,White,Grey,White,4,Petrol,Sedan,"46,500 km",1.2 l,Manual
11,https://www.namauto.com/cars/10405132-mitsubishi-asx-2.0-5-dr-gls/,"N$ 239,995 ",Mitsubishi,ASX,2.0 5DR GLS,USED,5,N/A,White,Black,White,5,Petrol,SUV,"80,295 km",2 l,Automatic
12,https://www.namauto.com/cars/10405259-renault-captur-captur-88k-w-turbo-dynamique-auto/,"N$ 239,995 ",Renault,Captur,Captur 88kW turbo Dynamique auto,USED,1,N/A,Blue,Black,Blue,5,Petrol,SUV,"15,841 km",1.2 l,Automatic
13,https://www.namauto.com/cars/6998684-gwm-steed-5-2.0-vgt-sx-p-u-d-c/,"N$ 240,000 ",GWM,Steed 5,2.0 VGT SX P/U D/C,NEW,N/A,N/A,Silver,Black,Sky Silver,4,Diesel,Bakkie Double Cab,10 km,2 l,Manual
14,https://www.namauto.com/cars/10270924-ford-focus-1.5-ecoboost-trend/,"N$ 240,000 ",Ford,Focus,1.5 ECOBOOST TREND,MALAN,1,N/A,White,BLACK,white,4,Petrol,Sedan,"51,000 km",1.5 l,Manual
15,https://www.namauto.com/cars/6985217-honda-jazz-comfort-5-door/,"N$ 241,000 ",Honda,Jazz,Comfort 5-Door,NEW,N/A,N/A,Red,Black,Rally Red,5,Petrol,Mini MPV,N/A,1.2 l,Manual
16,https://www.namauto.com/cars/8898736-nissan-new-micra-0.9-t-visia/,"N$ 244,400 ",Nissan,New Micra,0.9T Visia,NEW,N/A,N/A,White,Black,White,5,Petrol,Hatchback,1 km,0.9 l,Manual
17,https://www.namauto.com/cars/7354655-gwm-steed-5-2.0-wgt-4-x4-p-u-s-c/,"N$ 245,000 ",GWM,Steed 5,2.0 WGT 4X4 P/U S/C,NEW,N/A,N/A,White,BLACK,TITANIUM WHITE,2,Diesel,Bakkie Single Cab,N/A,2 l,Manual
18,https://www.namauto.com/cars/8813320-toyota-fortuner-2.5-d-4-d-rb/,"N$ 245,000 ",Toyota,Fortuner,2.5D-4D RB,USED,1,12.0 KPL,White,Grey,white,5,Diesel,SUV,"120,000 km",2.5 l,Manual
19,https://www.namauto.com/cars/9428872-ford-ranger-3.2-tdci-xlt-4-x4/,"N$ 245,000 ",Ford,Ranger,3.2TDCi XLT 4X4,USED,1,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,"200,000 km",3.2 l,Automatic
20,https://www.namauto.com/cars/10379036-audi-a3-1.8-t-fsi-se-stronic/,"N$ 245,000 ",Audi,A3,1.8T FSI SE STRONIC,LINUS,1,N/A,Grey,Grey,Charcoal Grey,4,Petrol,Sedan,"114,000 km",1.8 l,Automatic
21,https://www.namauto.com/cars/6995179-honda-br-v-1.5-trend/,"N$ 246,000 ",Honda,BR-V,1.5 TREND,NEW,N/A,N/A,White,Black,Orchid White Pearl,5,Petrol,SUV,N/A,1.5 l,Manual
22,https://www.namauto.com/cars/10391737-toyota-yaris-1.5-xi-5-dr/,"N$ 246,400 ",Toyota,Yaris,1.5 XI 5DR,NEW,N/A,N/A,Grey,Grey,Carbon - Grey,5,Petrol,Hatchback,10 km,1.5 l,Manual
23,https://www.namauto.com/cars/7002800-toyota-corolla-quest-1.6-a-t/,"N$ 247,500 ",Toyota,Corolla Quest,1.6 A/T,NEW,N/A,6.9 KPL,Silver,Black,Satin Silver Metallic,4,Petrol,Sedan,20 km,1.6 l,Automatic
0,https://www.namauto.com/cars/7002835-toyota-corolla-quest-1.6-plus/,"N$ 248,000 ",Toyota,Corolla Quest,1.6 PLUS,NEW,N/A,6.9 KPL,Silver,Black,Satin Silver Metallic,4,Petrol,Sedan,10 km,1.6 l,Manual
1,https://www.namauto.com/cars/7170429-renault-clio-turbo-expression-5-dr-66-kw/,"N$ 248,617 ",Renault,Clio,Turbo EXPRESSION 5DR (66KW),NEW,N/A,15.0 KPL,Red,Black,red,5,Petrol,Hatchback,1 km,0.9 l,Manual
2,https://www.namauto.com/cars/9695733-toyota-hilux-2.5-d-4-d-srx-4-x4/,"N$ 249,000 ",Toyota,Hilux,2.5D-4D SRX 4X4,KM368,1,N/A,White,Grey,White,4,Diesel,Bakkie Double Cab,"111,625 km",2.5 l,Manual
3,https://www.namauto.com/cars/9726040-toyota-auris-1.6-xr/,"N$ 249,000 ",Toyota,Auris,1.6 XR,CONSIGNMEN,1,N/A,Silver,Black,Silver,5,Petrol,Hatchback,"36,100 km",1.6 l,Manual
4,https://www.namauto.com/cars/10405208-toyota-rav4-2.0-gx-cvt/,"N$ 249,000 ",Toyota,RAV4,2.0 GX CVT,USED,1,N/A,White,Grey,White,5,Petrol,SUV,"73,000 km",2 l,CVT
5,https://www.namauto.com/cars/6989210-honda-ballade-trend/,"N$ 249,900 ",Honda,Ballade,Trend,NEW,N/A,N/A,Silver,Black,Alabaster Silver Metallic,4,Petrol,Sedan,N/A,1.5 l,Manual
6,https://www.namauto.com/cars/10292377-volkswagen-polo-polo-hatch-1.0-tsi-r-line-auto/,POA ,Volkswagen,Polo,Polo hatch 1.0TSI R-Line auto,NEW,N/A,N/A,Gold,Grey,Gold,5,Petrol,Hatchback,10 km,1 l,Automatic
7,https://www.namauto.com/cars/10321898-suzuki-jimny-1.3-a-t-4x4/,"N$ 249,900 ",Suzuki,Jimny,1.3 A/T 4x4,12,1,N/A,Silver,Grey,Silver,3,Petrol,SUV,"7,100 km",1.3 l,Manual
8,https://www.namauto.com/cars/10355656-volkswagen-polo-1.0-tsi-comfortline-66-kw-new-shape/,"N$ 249,900 ",Volkswagen,Polo,1.0 TSI COMFORTLINE 66Kw (New Shape),16,1,N/A,Multi-colour,Grey,White/Silver,5,Petrol,Hatchback,"22,500 km",1 l,Manual
9,https://www.namauto.com/cars/7804727-mitsubishi-pajero-sport-3.2-di-d-gls/,"N$ 249,995 ",Mitsubishi,Pajero,SPORT 3.2 Di-D GLS,USED,2,N/A,Silver,Beige,Silver,5,Diesel,SUV,"121,000 km",3.2 l,Automatic
10,https://www.namauto.com/cars/9865893-mahindra-xuv-500-2.2-d-mhawk-w8-7-seat/,"N$ 249,995 ",Mahindra,XUV 500,2.2D MHAWK (W8) 7 SEAT,USED,1,N/A,Orange,Black,Orange,5,Diesel,SUV,"111,359 km",2.2 l,Manual
23,https://www.namauto.com/cars/10395319-bmw-3-series-320i-f30/,"N$ 175,000 ",BMW,3 Series,320i (F30),MUSUNGO,1,N/A,Grey,Black,Mineral - Grey,4,Petrol,Sedan,"136,200 km",2 l,Automatic
0,https://www.namauto.com/cars/10430207-renault-duster-1.5-d-ci-dynamique-4-x4/,"N$ 175,000 ",Renault,Duster,1.5 dCI DYNAMIQUE 4X4,PREOWNED,1,N/A,Red,Black,RED,5,Diesel,SUV,"106,000 km",1.5 l,Manual
1,https://www.namauto.com/cars/9223419-mitsubishi-asx-asx-2.0-gl-auto/,"N$ 176,000 ",Mitsubishi,ASX,ASX 2.0 GL auto,USED,1,N/A,White,N/A,white,5,Petrol,SUV,"121,000 km",2 l,Automatic
2,https://www.namauto.com/cars/9741902-volkswagen-cc-3.6-v6-dsg-4-mot/,"N$ 179,900 ",Volkswagen,CC,3.6 V6 DSG 4MOT,USED,1,N/A,Grey,N/A,grey,4,Petrol,Coupe,"107,000 km",3.6 l,Automatic
3,https://www.namauto.com/cars/10430400-volkswagen-cc-3.6-v6-dsg-4-mot/,"N$ 179,900 ",Volkswagen,CC,3.6 V6 DSG 4MOT,USED,1,N/A,Blue,Black,blue,4,Petrol,Coupe,"106,087 km",3.6 l,Automatic
4,https://www.namauto.com/cars/10430415-volkswagen-polo-vivo-1.4-comfortline-5-dr/,"N$ 179,900 ",Volkswagen,POLO VIVO,1.4 COMFORTLINE (5DR),PREOWNED,1,N/A,White,Black,White,5,Petrol,Hatchback,"5,500 km",1.4 l,Manual
5,https://www.namauto.com/cars/10314843-suzuki-sx4-1.6-glx-allgrip-awd/,"N$ 184,900 ",Suzuki,SX4,1.6 GLX ALLGRIP (AWD),USED,1,N/A,Black,Black,Pearl Black,5,Petrol,SUV,"81,000 km",1.6 l,Manual
6,https://www.namauto.com/cars/10356960-toyota-corolla-1.6-esteem/,"N$ 185,000 ",Toyota,Corolla,1.6 ESTEEM,PREOWNED,1,N/A,Blue,Grey,Blue,4,Petrol,Sedan,"88,000 km",1.6 l,Manual
7,https://www.namauto.com/cars/9290557-nissan-navara-2.5-d-ci-le/,"N$ 186,000 ",Nissan,Navara,2.5 dCi LE,USED,2,N/A,Silver,N/A,silver,4,Diesel,Bakkie Double Cab,"117,000 km",2.5 l,Manual
8,https://www.namauto.com/cars/10239877-fiat-500-l-1.6-mjet-lounge-5-dr/,"N$ 188,000 ",Fiat,500,L 1.6 MJET LOUNGE 5DR,USED,1,20.0 KPL,Blue,Grey,Bashment Blue,5,Diesel,Hatchback,"59,000 km",1.6 l,Manual
9,https://www.namauto.com/cars/10405226-ford-figo-1.5-trend/,"N$ 188,900 ",Ford,Figo,1.5 TREND,20FDE70730,1,N/A,Blue,BLACK,BLUE,4,Petrol,Sedan,"20,000 km",1.5 l,Manual
10,https://www.namauto.com/cars/9770266-ford-eco-sport-1.0-ecoboost-trend/,"N$ 189,900 ",Ford,EcoSport,1.0 ECOBOOST TREND,10UCA29104,1,N/A,White,N/A,white,5,Petrol,cross-over,"100,000 km",1 l,Manual
11,https://www.namauto.com/cars/9770579-toyota-auris-1.6-xr/,"N$ 189,900 ",Toyota,Auris,1.6 XR,10UCA02891,N/A,N/A,White,N/A,white,5,Petrol,Hatchback,"78,000 km",1.6 l,Manual
12,https://www.namauto.com/cars/9890108-ford-eco-sport-1.0-ecoboost-titanium/,"N$ 189,900 ",Ford,EcoSport,1.0 ECOBOOST TITANIUM,10UCA73216,1,N/A,Blue,BLACK,BLUE,5,Petrol,SUV,"79,373 km",1 l,Manual
13,https://www.namauto.com/cars/10201181-nissan-np300-hardbody-hardbody-np300-2.5-tdi-4-x4-p-u-d-c/,"N$ 189,900 ",Nissan,NP300 Hardbody,HARDBODY NP300 2.5 TDI 4X4 P/U D/C,USED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"132,000 km",2.5 l,Manual
14,https://www.namauto.com/cars/10246070-hyundai-ix35-2.0-premium/,"N$ 189,900 ",Hyundai,ix35,2.0 PREMIUM,10UCA94252,1,N/A,Silver,N/A,silver,5,Petrol,SUV,"95,500 km",2 l,Manual
15,https://www.namauto.com/cars/10431466-nissan-hardbody-np300-2.4i-4-x4/,"N$ 189,900 ",Nissan,HARDBODY,NP300 2.4i 4X4,USED,1,N/A,White,grey,white,4,Petrol,Bakkie Double Cab,"85,145 km",2.4 l,Manual
16,https://www.namauto.com/cars/10398894-toyota-hilux-2.7-vvti-raider/,"N$ 190,000 ",Toyota,Hilux,2.7 VVTi RAIDER,MAC,1,N/A,White,Grey,White,4,Petrol,Bakkie Double Cab,"326,000 km",2.7 l,Manual
17,https://www.namauto.com/cars/9101867-nissan-hardbody-np300-2.4i-4-x4/,"N$ 192,500 ",Nissan,HARDBODY,NP300 2.4i 4X4,USED,1,N/A,White,N/A,white,4,Petrol,Bakkie Double Cab,"84,000 km",2.4 l,Manual
18,https://www.namauto.com/cars/10022046-toyota-fortuner-3.0-d-4-d-automatic/,"N$ 194,900 ",Toyota,Fortuner,3.0D-4D Automatic,TUNEAT10,1,N/A,White,Beigh,White,5,Diesel,SUV,"158,000 km",3 l,Automatic
19,https://www.namauto.com/cars/10249257-volkswagen-polo-1.0-tsi-comfortline/,"N$ 195,000 ",Volkswagen,Polo,1.0 TSI COMFORTLINE,USED,1,N/A,Silver,Grey,Silver,5,Petrol,Hatchback,"40,000 km",1 l,Manual
20,https://www.namauto.com/cars/10391830-volkswagen-polo-vivo-1.4-trendline-5-dr/,"N$ 195,000 ",Volkswagen,POLO VIVO,1.4 TRENDLINE (5DR),NEW,N/A,N/A,White,N/A,N/A,5,Petrol,Hatchback,15 km,1.4 l,Manual
21,https://www.namauto.com/cars/10052807-volkswagen-polo-1.4-tdi-trendline/,"N$ 199,900 ",Volkswagen,Polo,1.4 TDi TRENDLINE,PREOWNED,1,N/A,White,Grey,White,5,N/A,Hatchback,"15,500 km",1.4 l,N/A
22,https://www.namauto.com/cars/10114730-toyota-land-cruiser-100-vx-v8-cygnus-automatic/,"N$ 199,900 ",Toyota,Land Cruiser,100 VX V8 Cygnus Automatic,CYGNUS99,2,N/A,White,Beigh,Pearl White,5,N/A,Station Wagon,"234,000 km",4.7 l,N/A
23,https://www.namauto.com/cars/9336796-nissan-np200-1.5-dci/,"N$ 204,900 ",Nissan,NP200,1.5 DCi,2019NP200A,N/A,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,20 km,1.5 l,Manual
0,https://www.namauto.com/cars/10440737-renault-duster-1.5-d-ci-dynamique-4-x4/,"N$ 204,900 ",Renault,Duster,1.5 dCI DYNAMIQUE 4X4,USED,1,N/A,Silver,black,Silver,5,Diesel,cross-over,"36,500 km",1.5 l,Manual
1,https://www.namauto.com/cars/10426518-volkswagen-polo-gp-1.4-tdi-cross/,"N$ 205,900 ",Volkswagen,Polo,GP 1.4 TDI CROSS,MASTERCAR,1,N/A,Red,Grey,Flash Red,5,Diesel,Hatchback,"30,000 km",1.4 l,Manual
2,https://www.namauto.com/cars/10391895-volkswagen-polo-vivo-1.4-comfortline-5-dr/,"N$ 206,000 ",Volkswagen,POLO VIVO,1.4 COMFORTLINE (5DR),NEW,N/A,N/A,Blue,N/A,N/A,5,Petrol,Hatchback,15 km,1.4 l,Manual
3,https://www.namauto.com/cars/9792878-mazda-3-2.0-individual-5-dr/,"N$ 209,900 ",Mazda,3,2.0 INDIVIDUAL 5DR,10MCU48533,1,N/A,White,N/A,white,5,Petrol,Hatchback,"60,000 km",2 l,Manual
4,https://www.namauto.com/cars/10099126-tata-safari-2.2-dicor-4-x4-glx-d-c-automatic/,"N$ 209,900 ",TATA,Safari,2.2 DICOR 4X4 GLX D/C Automatic,USED,1,N/A,White,Black,White,5,Diesel,Station Wagon,"12,500 km",2.2 l,Manual
5,https://www.namauto.com/cars/10258367-isuzu-kb-250-d-teq-ho-fleetside-safety-p-u-s-c/,"N$ 209,900 ",Isuzu,KB,250 D-TEQ HO FLEETSIDE SAFETY P/U S/C,N4777S,N/A,N/A,White,N/A,White,2,Diesel,Bakkie Single Cab,"67,000 km",2.5 l,Manual
6,https://www.namauto.com/cars/9876565-nissan-hardbody-np300-2.4-i-4-x4-p-u-d-c/,"N$ 213,700 ",Nissan,HARDBODY,NP300 2.4I 4X4 P/U D/C,N82516W,N/A,N/A,White,N/A,WHITE,4,Petrol,Bakkie Double Cab,"81,460 km",2.4 l,Manual
7,https://www.namauto.com/cars/10359303-toyota-rav4-2.0-gx-cvt/,"N$ 224,900 ",Toyota,RAV4,2.0 GX CVT,RAV4CVT14,1,N/A,White,Black,white,5,Petrol,SUV,"91,000 km",2 l,CVT
8,https://www.namauto.com/cars/9987716-fiat-panda-900-t-cross-4-x4/,"N$ 225,000 ",Fiat,Panda,900T CROSS 4X4,DEMO,1,20.0 KPL,White,Grey,White,5,Petrol,cross-over,"7,700 km",0.9 l,Manual
9,https://www.namauto.com/cars/9987761-fiat-tipo-sedan-1.4-easy-sedan/,"N$ 225,000 ",Fiat,Tipo,Sedan 1.4 EASY Sedan,NEW,N/A,N/A,Grey,Grey,BREAK BEAT GREY,4,Petrol,Sedan,10 km,1.4 l,Manual
10,https://www.namauto.com/cars/9680068-volkswagen-jetta-1.4-tsi-comfortline/,"N$ 229,000 ",Volkswagen,Jetta,1.4 TSI COMFORTLINE,USED,1,N/A,Silver,N/A,Reflex Silver,4,Petrol,Sedan,"105,000 km",1.4 l,Manual
11,https://www.namauto.com/cars/10246131-audi-a4-1.8-t-se-multitronic/,"N$ 229,900 ",Audi,A4,1.8T SE MULTITRONIC,10UCA90138,N/A,N/A,Silver,N/A,silver,4,Petrol,Sedan,"119,000 km",1.8 l,Automatic
12,https://www.namauto.com/cars/10420896-toyota-quantum-2.7-10-seat/,"N$ 229,900 ",Toyota,QUANTUM,2.7 10 SEAT,USED,2,N/A,White,N/A,White,4,Petrol,MPV,"102,000 km",2.7 l,Manual
13,https://www.namauto.com/cars/10463595-volkswagen-polo-vivo-1.0-tsi-gt-5-dr/,"N$ 229,900 ",Volkswagen,POLO VIVO,1.0 TSI GT (5DR),PREOWNED,1,N/A,Blue,Black,Blue,5,Petrol,Hatchback,"15,800 km",1 l,Manual
14,https://www.namauto.com/cars/10400210-volkswagen-jetta-1.4-tsi-comfortline/,"N$ 233,900 ",Volkswagen,Jetta,1.4 TSI COMFORTLINE,20UCA22667,N/A,N/A,Grey,BLACK,GREY,4,Petrol,Sedan,"77,000 km",1.4 l,Manual
15,https://www.namauto.com/cars/9901973-nissan-micra-1.4-acenta-5-dr-d63-74/,"N$ 234,900 ",Nissan,Micra,1.4 ACENTA 5Dr (D63/74),10UCA67988,1,N/A,Silver,N/A,silver,5,Petrol,Hatchback,"5,000 km",1.4 l,Manual
16,https://www.namauto.com/cars/10009644-volkswagen-amarok-2.0-bi-tdi-s-c-2x4/,"N$ 239,900 ",Volkswagen,Amarok,2.0 BiTDi S/C 2x4,USED,1,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"106,000 km",2 l,Manual
17,https://www.namauto.com/cars/9731023-fiat-panda-900-t-cross-4-x4/,"N$ 240,900 ",Fiat,Panda,900T CROSS 4X4,PANDACROSS,N/A,N/A,Grey,BLACK,GREY,5,Petrol,cross-over,N/A,0.9 l,Manual
18,https://www.namauto.com/cars/10223982-nissan-micra-900-t-visia/,"N$ 244,000 ",Nissan,Micra,900T VISIA,PREOWNED,1,N/A,Blue,Grey,Blue,5,Petrol,Hatchback,"2,500 km",0.9 l,Manual
19,https://www.namauto.com/cars/10119240-fiat-tipo-1.4-easy-5-dr-hatchback/,"N$ 245,000 ",Fiat,Tipo,1.4 EASY 5DR HATCHBACK,NEW,N/A,17.5 KPL,Silver,Black,BREAK BEAT GREY,5,Petrol,Hatchback,15 km,1.4 l,Manual
20,https://www.namauto.com/cars/10236838-ford-ranger-2200-xl/,"N$ 249,900 ",Ford,Ranger,2200 XL,10UCA33206,1,N/A,Bronze,N/A,bronze,2,Petrol,Bakkie Single Cab,"41,000 km",2.2 l,N/A
21,https://www.namauto.com/cars/10355877-nissan-navara-3.0-d-ci-le-4-x4/,"N$ 249,900 ",Nissan,Navara,3.0 dCi LE 4X4,PREOWNED,1,N/A,Silver,Grey,Silver,4,Diesel,Bakkie Double Cab,"168,000 km",3 l,Automatic
22,https://www.namauto.com/cars/10418436-toyota-rav4-2.0-gx-cvt/,"N$ 249,900 ",Toyota,RAV4,2.0 GX CVT,USED,1,N/A,Silver,Grey,Silver,5,Petrol,SUV,"79,500 km",2 l,CVT
23,https://www.namauto.com/cars/10420253-toyota-rav4-2.0-gx-cvt/,"N$ 249,900 ",Toyota,RAV4,2.0 GX CVT,USED,N/A,N/A,White,Black,white,5,Petrol,SUV,"83,000 km",2 l,CVT
0,https://www.namauto.com/cars/10430230-toyota-corolla-1.8-exclusive/,"N$ 249,900 ",Toyota,Corolla,1.8 EXCLUSIVE,10UCA10299,1,N/A,White,N/A,white,4,Petrol,Sedan,"61,000 km",1.8 l,Automatic
1,https://www.namauto.com/cars/10453301-volkswagen-polo-1.0-tsi-r-line/,"N$ 249,900 ",Volkswagen,Polo,1.0 TSI R-Line,MASTERCAR,1,N/A,Red,Grey,Flash Red,N/A,Petrol,Hatchback,"29,900 km",N/A,Manual
2,https://www.namauto.com/cars/10225171-bmw-x5-x-drive30d-f15-sav/,"N$ 250,000 ",BMW,X5,xDRIVE30d (F15) SAV,PREOWNED,1,N/A,White,Black,White,5,Diesel,SUV,"217,000 km",3 l,Automatic
3,https://www.namauto.com/cars/10442203-volkswagen-polo-1.0-tsi-trendline/,"N$ 252,350 ",Volkswagen,Polo,1.0 TSI TRENDLINE,STOCK,N/A,N/A,White,Black,N/A,5,Petrol,Hatchback,15 km,1 l,Manual
4,https://www.namauto.com/cars/10398840-isuzu-kb-250-d-teq-ho-hi-rider-p-u-d-c/,"N$ 255,000 ",Isuzu,KB,250 D-TEQ HO HI RIDER P/U D/C,PREOWNED,1,N/A,White,Black,White,4,Diesel,Bakkie Double Cab,"69,000 km",2.5 l,Manual
5,https://www.namauto.com/cars/10114857-ford-kuga-2.0-ecoboost-titanium-awd-a-t/,"N$ 258,900 ",Ford,Kuga,2.0 ECOBOOST TITANIUM AWD A/T,20FDE62483,1,N/A,Orange,N/A,ORANGE,5,Petrol,SUV,"95,000 km",2 l,Automatic
6,https://www.namauto.com/cars/9876004-jaguar-xf-3.0-d-luxury/,"N$ 259,900 ",Jaguar,XF,3.0D LUXURY,10SEL09680,1,N/A,Gold,N/A,gold,4,Diesel,Sedan,"125,000 km",3 l,Automatic
7,https://www.namauto.com/cars/10374686-toyota-rav4-2.0-gx-a-t/,"N$ 259,900 ",Toyota,RAV4,2.0 GX A/T,USED,1,N/A,White,black,white,5,Petrol,SUV,"83,500 km",2 l,CVT
8,https://www.namauto.com/cars/9679934-ford-kuga-2.0-ecoboost-titanium-awd-a-t/,"N$ 265,000 ",Ford,Kuga,2.0 ECOBOOST TITANIUM AWD A/T,10UCA88595,1,N/A,White,BLACK,White,5,Petrol,SUV,"82,000 km",2 l,Automatic
9,https://www.namauto.com/cars/10391341-mazda-bt-50-bt-50-3.2-slx/,"N$ 265,000 ",Mazda,BT-50,BT-50 3.2 SLX,SCHOLTZ,1,N/A,White,Grey,White,2,Diesel,Bakkie Single Cab,"98,500 km",3.2 l,Manual
10,https://www.namauto.com/cars/10443900-audi-a3-1.8-t-fsi-se-stronic/,"N$ 265,000 ",Audi,A3,1.8T FSI SE STRONIC,PREOWNED,1,N/A,Grey,Black,Grey,4,Petrol,Sedan,"115,000 km",1.8 l,Automatic
11,https://www.namauto.com/cars/10080148-nissan-micra-900-t-acenta-plus/,"N$ 269,000 ",Nissan,Micra,900T ACENTA PLUS,N20731S,N/A,N/A,Grey,N/A,ECHO GREY,5,Petrol,Hatchback,"6,645 km",0.9 l,Manual
12,https://www.namauto.com/cars/9770395-nissan-x-trail-1.6d-ci-xe-t32/,"N$ 269,900 ",Nissan,X TRAIL,1.6dCi XE (T32),10UCA00245,1,N/A,White,N/A,white,5,Diesel,SUV,"45,000 km",1.6 l,Manual
